experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single,model_adjusted_brier,gain_vs_model,canonical_model_version,model_configuration,primary_configuration
polymarket_model,Kimi-K2-Instruct-0905 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Kimi-K2-Instruct-0905 (zero shot with freeze values),kimi,ec_w0_56,20,2850,2850,0.8,1.0963428084326565,0.0030124070315789477,-42.339337928153725,-0.5540222992819354,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.06281031443216485,0.0,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.2552287130076337,0.4105263157894737,,0.03412941624803075,0.035357369894214126,0.0346766518731615,81.53627633306063,0.03472977910566579,0.01578109752730444,0.034681469437720866,0.015833587145344843,0.03825228782403869,0.10778104554094203,Kimi-K2-Instruct-0905,zero shot with freeze values,1
polymarket_model,Kimi-K2-Instruct-0905 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Kimi-K2-Instruct-0905 (zero shot with freeze values),kimi,log_odds_mean,20,2850,2850,0.8,1.0963428084326565,0.0030124070315789477,-42.339337928153725,-0.5540222992819354,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.06281031443216485,0.0,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.2552287130076337,0.4105263157894737,,0.0349537292817064,0.035357369894214126,0.0346766518731615,81.31291403501034,0.011416024826376594,-0.007990316065068209,0.011110640151526177,-0.008250269011428007,0.03825228782403869,0.0862316669137733,Kimi-K2-Instruct-0905,zero shot with freeze values,1
polymarket_model,Kimi-K2-Instruct-0905 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Kimi-K2-Instruct-0905 (zero shot with freeze values),kimi,oracle_directional,20,2850,2850,0.8,1.0963428084326565,0.0030124070315789477,-42.339337928153725,-0.5540222992819354,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.06281031443216485,0.0,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.2552287130076337,0.4105263157894737,,0.03359600019886437,0.035357369894214126,0.0346766518731615,81.67725379700376,0.049816196753876364,0.031163668229847563,0.04919277814724506,0.030317774951579685,0.03825228782403869,0.12172572910131117,Kimi-K2-Instruct-0905,zero shot with freeze values,1
polymarket_model,Kimi-K2-Instruct-0905 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Kimi-K2-Instruct-0905 (zero shot with freeze values),kimi,oracle_linear,20,2850,2850,0.8,1.0963428084326565,0.0030124070315789477,-42.339337928153725,-0.5540222992819354,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.06281031443216485,0.0,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.2552287130076337,0.4105263157894737,0.38815117723122383,0.03444223848552762,0.035357369894214126,0.0346766518731615,81.44876638064129,0.025882338291125545,0.0067599775344893325,0.02559687611863116,0.0065720483109755175,0.03825228782403869,0.0996031755286736,Kimi-K2-Instruct-0905,zero shot with freeze values,1
polymarket_model,Kimi-K2-Instruct-0905 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Kimi-K2-Instruct-0905 (zero shot with freeze values),kimi,partner,20,2850,2850,0.8,1.0963428084326565,0.0030124070315789477,-42.339337928153725,-0.5540222992819354,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.06281031443216485,0.0,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.2552287130076337,0.4105263157894737,1.0,0.03825228782403869,0.035357369894214126,0.0346766518731615,80.47471932407224,-0.08187594095618196,-0.10311364441861257,-0.08266724839851074,-0.10169420885753155,0.03825228782403869,0.0,Kimi-K2-Instruct-0905,zero shot with freeze values,1
polymarket_model,Kimi-K2-Instruct-0905 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Kimi-K2-Instruct-0905 (zero shot with freeze values),kimi,piecewise_odds,20,2850,2850,0.8,1.0963428084326565,0.0030124070315789477,-42.339337928153725,-0.5540222992819354,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.06281031443216485,0.0,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.2552287130076337,0.4105263157894737,,0.03362623860781317,0.035357369894214126,0.0346766518731615,81.67608287916161,0.04896097451762772,0.030291657602656542,0.04919683599109153,0.030745759849560815,0.03825228782403869,0.12093522974378522,Kimi-K2-Instruct-0905,zero shot with freeze values,1
polymarket_model,Kimi-K2-Instruct-0905 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Kimi-K2-Instruct-0905 (zero shot with freeze values),kimi,simple_mean,20,2850,2850,0.8,1.0963428084326565,0.0030124070315789477,-42.339337928153725,-0.5540222992819354,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.06281031443216485,0.0,0.0015092991228070178,0.005913516175438598,0.3790716296309021,0.2552287130076337,0.4105263157894737,0.5,0.03532644981526675,0.035357369894214126,0.0346766518731615,81.21280129682438,0.0008745016679657768,-0.018738773987813286,0.0005236140274110707,-0.01913378275442629,0.03825228782403869,0.07648792203569234,Kimi-K2-Instruct-0905,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,anchor,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,0.0,0.08454656033413573,0.08454656033413573,0.08454656033413573,70.92962948462855,0.0,0.0,0.0,0.0,0.11102375361144665,0.2384822384043508,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,best_single,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,,0.08454656033413573,0.08454656033413573,0.08454656033413573,70.92962948462855,0.0,0.0,0.0,0.0,0.11102375361144665,0.2384822384043508,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,cf_directional,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,,0.084893630898304,0.08454656033413573,0.08454656033413573,70.86973324412628,-0.0041050820139414065,-0.0041050820139414065,-0.004194027093204326,-0.004194027093204326,0.11102375361144665,0.23535614553792755,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,cf_directional_lcb_1se,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,,0.08456839629307182,0.08454656033413573,0.08454656033413573,70.92577757830384,-0.0002582714051263271,-0.0002582714051263271,-0.0002721824143884675,-0.0002721824143884675,0.11102375361144665,0.2382855601420348,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,cf_lcb_1se,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,0.0,0.08454656033413573,0.08454656033413573,0.08454656033413573,70.92962948462855,0.0,0.0,0.0,0.0,0.11102375361144665,0.2384822384043508,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,cf_lcb_95,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,0.0,0.08454656033413573,0.08454656033413573,0.08454656033413573,70.92962948462855,0.0,0.0,0.0,0.0,0.11102375361144665,0.2384822384043508,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,cf_linear,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,0.013876113913767727,0.08476187618236908,0.08454656033413573,0.08454656033413573,70.89283363251563,-0.002546713282981642,-0.002546713282981642,-0.0025392527234586767,-0.0025392527234586767,0.11102375361144665,0.2365428710056687,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,ec_w0_56,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,,0.08653248067800536,0.08454656033413573,0.08454656033413573,70.59322446240913,-0.023489073192582772,-0.023489073192582772,-0.023373777581859222,-0.023373777581859222,0.11102375361144665,0.22059489196477877,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,log_odds_mean,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,,0.08780030904136454,0.08454656033413573,0.08454656033413573,70.37852480968141,-0.03848469641307353,-0.03848469641307353,-0.03838926517071108,-0.03838926517071108,0.11102375361144665,0.20917545853617892,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,oracle_directional,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,,0.08358338762333307,0.08454656033413573,0.08454656033413573,71.09415863050535,0.011392216395275037,0.011392216395275037,0.011123278366073986,0.011123278366073986,0.11102375361144665,0.24715761353329388,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,oracle_linear,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,0.016962807280753528,0.08452476065462385,0.08454656033413573,0.08454656033413573,70.93339016895733,0.00025784229926949004,0.00025784229926949004,0.000259188256748304,0.000259188256748304,0.11102375361144665,0.23867858989493515,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,partner,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,1.0,0.11102375361144665,0.08454656033413573,0.08454656033413573,66.70749517755695,-0.3131670072995357,-0.3131670072995357,-0.3125881955286885,-0.3125881955286885,0.11102375361144665,0.0,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,piecewise_odds,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,,0.08659184209838362,0.08454656033413573,0.08454656033413573,70.58405804740929,-0.024191188336518444,-0.024191188336518444,-0.024378414353365508,-0.024378414353365508,0.11102375361144665,0.22006021881198648,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (scratchpad with freeze values),qwen,simple_mean,20,1190,1190,0.05,4.222134307071594,0.007061596638655459,,-0.40910812562180243,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.0,-0.0019974705882352946,0.022482252100840337,0.013876113913767727,0.0,0.12605042016806722,0.5,0.09216459394758111,0.08454656033413573,0.08454656033413573,69.65215504165953,-0.09010459542455924,-0.09010459542455924,-0.08999699492825448,-0.08999699492825448,0.11102375361144665,0.16986598858715884,Qwen2.5-72B-Instruct-Turbo,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,anchor,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,0.0,0.08454656033413573,0.08454656033413573,0.08316017735094246,70.92962948462855,0.0,-0.016671236490305014,0.0,-0.016476187514550458,0.08352386915766515,-0.012244298387806739,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,best_single,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,,0.08316017735094246,0.08454656033413573,0.08316017735094246,71.16661948679311,0.01639786382455012,0.0,0.015949361274479067,0.0,0.08352386915766515,0.004354345774333794,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,cf_directional,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,,0.08439198362804641,0.08454656033413573,0.08316017735094246,70.95383666442893,0.001828302718388711,-0.014812453704922176,0.0013729718541186553,-0.014907080828455857,0.08352386915766515,-0.010393609385390839,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,cf_directional_lcb_1se,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,,0.08475716266086994,0.08454656033413573,0.08316017735094246,70.89336468897649,-0.002490962682596355,-0.019203726600871458,-0.002533275119185187,-0.019009471408802443,0.08352386915766515,-0.014765761160761696,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,cf_lcb_1se,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,0.12966340042490657,0.08457895858375497,0.08454656033413573,0.08316017735094246,70.92395197978595,-0.0003832000910646634,-0.017060825000710923,-0.0004007056449141672,-0.016874061274436906,0.08352386915766515,-0.012632190495128634,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,cf_lcb_95,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,0.0,0.08454656033413573,0.08454656033413573,0.08316017735094246,70.92962948462855,0.0,-0.016671236490305014,0.0,-0.016476187514550458,0.08352386915766515,-0.012244298387806739,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,cf_linear,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,0.6636298685035247,0.0843522200326855,0.08454656033413573,0.08316017735094246,70.9616907562356,0.0022986186626892504,-0.014334297012289042,0.0020307735298807977,-0.014302987996682809,0.08352386915766515,-0.00991753475233174,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,ec_w0_56,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,,0.08281523316611802,0.08454656033413573,0.08316017735094246,71.22818457513605,0.02047779544401734,0.004147949124359631,0.020100698415960915,0.004138273578540913,0.08352386915766515,0.008484233293951617,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,log_odds_mean,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,,0.08303009144173727,0.08454656033413573,0.08316017735094246,71.18948053018566,0.01793649423944901,0.0015642812864168465,0.017575005464443492,0.0015431598218640368,0.08352386915766515,0.0059118156391412624,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,oracle_directional,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,,0.0826817550863811,0.08454656033413573,0.08316017735094246,71.2494954948357,0.022056547781302265,0.005753021215219056,0.021588185350528002,0.005690614576789772,0.08352386915766515,0.010082316345934709,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,oracle_linear,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,0.6727803767274275,0.08298193579887318,0.08454656033413573,0.08316017735094246,71.19741955018566,0.018506069662432206,0.0021433522359756586,0.01805333360381054,0.0021227281927746404,0.08352386915766515,0.006488365113557823,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,partner,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,1.0,0.08352386915766515,0.08454656033413573,0.08316017735094246,71.1030003249533,0.012096189039847528,-0.00437338902234275,0.011453874468119107,-0.004495486806359959,0.08352386915766515,0.0,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,piecewise_odds,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,,0.0844044027439989,0.08454656033413573,0.08316017735094246,70.96089849860553,0.0016814118702761223,-0.014961793405101911,0.0010212079981596891,-0.015168100383857682,0.08352386915766515,-0.010542298808878156,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),Polymarket Freeze,Qwen2.5-72B-Instruct-Turbo (zero shot with freeze values),qwen,simple_mean,20,1190,1190,1.0,0.3006091640044025,0.0014606443277310934,,-0.852487683850504,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.12966340042490657,0.0,0.0015864936974789923,0.0021502962184873947,0.6636298685035247,0.7378023938464608,0.14285714285714285,0.5,0.08349764069127859,0.08454656033413573,0.08316017735094246,71.10844795101444,0.012406414154658827,-0.004057992071277202,0.012058647575482709,-0.004054750138213488,0.08352386915766515,0.00031402360368443824,Qwen2.5-72B-Instruct-Turbo,zero shot with freeze values,1
polymarket_model,Polymarket Freeze x Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Polymarket Freeze,Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),qwen,anchor,20,3490,3490,0.8,1.4741446891429641,0.0033114333810888258,1.0,-0.6497430072881244,-0.0007589886819484241,0.006456608911174787,0.017031551657427032,0.0,0.0,-0.0007589886819484241,0.006456608911174787,0.017031551657427032,0.0,0.21203438395415472,0.0,0.06839795393396973,0.06839795393396973,0.06839795393396973,73.85018543386305,0.0,0.0,0.0,0.0,0.07637254020904137,0.10441693118029306,Qwen3-235B-A22B-Fp8-Tput,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Polymarket Freeze,Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),qwen,best_single,20,3490,3490,0.8,1.4741446891429641,0.0033114333810888258,1.0,-0.6497430072881244,-0.0007589886819484241,0.006456608911174787,0.017031551657427032,0.0,0.0,-0.0007589886819484241,0.006456608911174787,0.017031551657427032,0.0,0.21203438395415472,,0.06839795393396973,0.06839795393396973,0.06839795393396973,73.85018543386305,0.0,0.0,0.0,0.0,0.07637254020904137,0.10441693118029306,Qwen3-235B-A22B-Fp8-Tput,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Polymarket Freeze,Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),qwen,cf_directional,20,3490,3490,0.8,1.4741446891429641,0.0033114333810888258,1.0,-0.6497430072881244,-0.0007589886819484241,0.006456608911174787,0.017031551657427032,0.0,0.0,-0.0007589886819484241,0.006456608911174787,0.017031551657427032,0.0,0.21203438395415472,,0.06896368672700322,0.06839795393396973,0.06839795393396973,73.7441069757275,-0.008271194684853215,-0.008271194684853215,-0.008161628778067493,-0.008161628778067493,0.07637254020904137,0.09700938926162697,Qwen3-235B-A22B-Fp8-Tput,scratchpad with freeze values,0
polymarket_model,Polymarket Freeze x Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Polymarket Freeze,Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),qwen,cf_directional_lcb_1se,20,3490,3490,0.8,1.4741446891429641,0.0033114333810888258,1.0,-0.6497430072881244,-0.0007589886819484241,0.006456608911174787,0.017031551657427032,0.0,0.0,-0.0007589886819484241,0.006456608911174787,0.017031551657427032,0.0,0.21203438395415472,,0.06839839326159858,0.06839795393396973,0.06839795393396973,73.85010075532217,-6.423110686464332e-06,-6.423110686464332e-06,-6.528980807646271e-06,-6.528980807646271e-06,0.07637254020904137,0.10441117875111311,Qwen3-235B-A22B-Fp8-Tput,scratchpad with freeze values,0
