scope_dimension,scope_id,model_id,model_name,organization,n_targets,n_dates,date_min,date_max,n_dataset_targets,n_market_targets,adjusted_brier,brier_index,min_targets_required,eligible,reason
topic,politics_conflict,m-6a31eaeafa02,O4-Mini-2025-04-16,OpenAI,1072,4,2025-05-11,2025-08-17,988,84,0.13568224266519058,63.16492939260323,50,1,
topic,politics_conflict,m-f0311033bb98,QwQ-32B-Preview,Qwen,880,3,2025-03-30,2025-04-27,819,61,0.23638975392075726,51.380070555300335,50,1,
topic,politics_conflict,m-3a8fc11881e0,Qwen1.5-110B-Chat,Qwen,326,1,2024-07-21,2024-07-21,300,26,0.21529654423859834,53.59994135363637,50,1,
topic,politics_conflict,m-b6562900ea66,Qwen2.5-72B-Instruct-Turbo,Qwen,537,2,2025-05-11,2025-05-25,500,37,0.15427048161253826,60.72271882976901,50,1,
topic,politics_conflict,m-1982b0897833,Qwen3-235B-A22B-Fp8-Tput,Qwen,2757,12,2025-05-11,2025-12-21,2470,287,0.1741624363386668,58.26722674699574,50,1,
topic,politics_conflict,m-9cbe524bc40b,Qwen3-235B-A22B-Thinking-2507,Qwen,876,5,2025-10-26,2025-12-21,750,126,0.15156000777042744,61.06929132799822,50,1,
topic,politics_conflict,m-162eda995e0e,claude-3-5-haiku-20241022,Anthropic,266,1,2025-08-03,2025-08-03,244,22,0.17394222751793642,58.29361829192846,50,1,
topic,sports,m-2673f7adab79,Claude-2.1,Anthropic,138,1,2024-07-21,2024-07-21,125,13,0.2300680024879284,52.03459554137707,50,1,
topic,sports,m-1133a988055e,Claude-3-5-Sonnet-20240620,Anthropic,1438,13,2024-07-21,2025-08-31,1358,80,0.1304251607982963,63.88557617816721,50,1,
topic,sports,m-05d476e35038,Claude-3-5-Sonnet-20241022,Anthropic,792,7,2025-03-02,2025-05-25,753,39,0.13041411518888663,63.887105462330126,50,1,
topic,sports,m-4cc7ba3fbff8,Claude-3-7-Sonnet-20250219,Anthropic,1165,12,2025-03-02,2025-12-21,1092,73,0.11683562020119652,65.81877412947328,50,1,
topic,sports,m-82ee262512a5,Claude-3-Haiku-20240307,Anthropic,532,5,2024-07-21,2025-06-22,493,39,0.23512367971952963,51.510446514787375,50,1,
topic,sports,m-30b22f7eaedf,Claude-3-Opus-20240229,Anthropic,532,5,2024-07-21,2025-06-22,493,39,0.16646228168551078,59.20021057829945,50,1,
topic,sports,m-c22226db460e,Claude-Haiku-4-5-20251001,Anthropic,373,5,2025-10-26,2025-12-21,339,34,0.12772892973609754,64.26081565898608,50,1,
topic,sports,m-c4660ed0e412,Claude-Opus-4-1-20250805,Anthropic,572,7,2025-08-17,2025-12-21,527,45,0.10924719574162689,66.94743644713365,50,1,
topic,sports,m-af5950a758ba,Claude-Opus-4-20250514,Anthropic,104,1,2025-08-03,2025-08-03,100,4,0.2275964039422023,52.29293512044549,50,1,
topic,sports,m-b3cf2d9147b2,Claude-Opus-4-5-20251101,Anthropic,141,2,2025-12-07,2025-12-21,132,9,0.09555842729538855,69.08747385033236,50,1,
topic,sports,m-14c43b6fbaea,Claude-Sonnet-4-20250514,Anthropic,535,6,2025-08-03,2025-11-23,495,40,0.13860508171125197,62.77029657501259,50,1,
topic,sports,m-067cec3d920e,Claude-Sonnet-4-5-20250929,Anthropic,373,5,2025-10-26,2025-12-21,339,34,0.09540694752197296,69.11198492586922,50,1,
topic,sports,m-f7d79f342a93,DeepSeek-R1,DeepSeek,603,5,2025-03-02,2025-04-27,577,26,0.28049983976565745,47.03776441976251,50,1,
topic,sports,m-4973eaa8e3ba,DeepSeek-V3,DeepSeek,603,5,2025-03-02,2025-04-27,577,26,0.11654372391443761,65.86149916671242,50,1,
topic,sports,m-cd40178d5b8c,DeepSeek-V3.1,DeepSeek,373,5,2025-10-26,2025-12-21,339,34,0.12589805254539818,64.51788442815194,50,1,
topic,sports,m-d2e90294cfd4,GLM-4.5-Air-FP8,Z.ai,252,3,2025-08-31,2025-11-09,230,22,0.11975820525313773,65.39390151243025,50,1,
topic,sports,m-e9cb69d903bb,GLM-4.6,Z.ai,216,3,2025-11-23,2025-12-21,201,15,0.2802038503636113,47.065715234489915,50,1,
topic,sports,m-7020a0f966a0,GPT-3.5-Turbo-0125,OpenAI,138,1,2024-07-21,2024-07-21,125,13,0.23040723325715928,51.99924654162611,50,1,
topic,sports,m-a208d7a5691d,GPT-4-0613,OpenAI,138,1,2024-07-21,2024-07-21,125,13,0.15623415633408233,60.473533381532526,50,1,
topic,sports,m-6c9f0d592b9e,GPT-4-Turbo-2024-04-09,OpenAI,532,5,2024-07-21,2025-06-22,493,39,0.15623619597271113,60.47327537314644,50,1,
topic,sports,m-05bcc48ff6e5,GPT-4.1-2025-04-14,OpenAI,984,11,2025-04-27,2025-12-21,915,69,0.06187544086413696,75.12522545546653,50,1,
topic,sports,m-141905ecaf50,GPT-4.5-Preview-2025-02-27,OpenAI,250,2,2025-03-02,2025-03-16,240,10,0.07658663317362442,72.32570991450288,50,1,
topic,sports,m-9b816f4a6295,GPT-4o,OpenAI,138,1,2024-07-21,2024-07-21,125,13,0.17214631018023616,58.50948178435992,50,1,
topic,sports,m-79448501633c,GPT-4o-2024-05-13,OpenAI,747,7,2025-03-30,2025-06-22,705,42,0.15857048239225352,60.17909061909139,50,1,
topic,sports,m-1327a2256ab1,GPT-4o-2024-11-20,OpenAI,130,1,2025-03-16,2025-03-16,125,5,0.11364275768429685,66.28905849960627,50,1,
topic,sports,m-ae18b690c932,GPT-5-2025-08-07,OpenAI,252,3,2025-08-31,2025-11-09,230,22,0.046387993931458364,78.46212779045749,50,1,
topic,sports,m-f24e45c2ffe1,GPT-5-Mini-2025-08-07,OpenAI,468,6,2025-08-31,2025-12-21,431,37,0.08239852168364696,71.29485731029247,50,1,
topic,sports,m-578dfe52357a,GPT-5-Nano-2025-08-07,OpenAI,468,6,2025-08-31,2025-12-21,431,37,0.12731633552235885,64.31858529677406,50,1,
topic,sports,m-94017b30895f,GPT-5.1-2025-11-13,OpenAI,216,3,2025-11-23,2025-12-21,201,15,0.1538755269805167,60.773028796436925,50,1,
topic,sports,m-97effa48de43,Gemini-1.5-Flash,Google,138,1,2024-07-21,2024-07-21,125,13,0.24466646402638997,50.5362290129038,50,1,
topic,sports,m-b490be7f673d,Gemini-1.5-Pro,Google,138,1,2024-07-21,2024-07-21,125,13,0.2122828332571592,53.92583877517039,50,1,
topic,sports,m-9c3534697719,Gemini-2.0-Flash-Lite-001,Google,234,2,2025-03-30,2025-04-13,225,9,0.19895441953506898,55.395693085188626,50,1,
topic,sports,m-df9bf331b6c6,Gemini-2.5-Flash,Google,468,6,2025-08-31,2025-12-21,431,37,0.09001205257638946,69.99799130451605,50,1,
topic,sports,m-04529271c59f,Gemini-2.5-Flash-Preview-04-17,Google,119,1,2025-04-27,2025-04-27,112,7,0.1482747715805759,61.49353670088931,50,1,
topic,sports,m-598c1f6ddf28,Gemini-2.5-Pro,Google,468,6,2025-08-31,2025-12-21,431,37,0.08412723733306499,70.99530428825965,50,1,
topic,sports,m-29e11ffd28bd,Gemini-2.5-Pro-Exp-03-25,Google,234,2,2025-03-30,2025-04-13,225,9,0.28209330842395774,46.88754304083101,50,1,
topic,sports,m-053c89805c23,Gemini-2.5-Pro-Preview-03-25,Google,119,1,2025-04-27,2025-04-27,112,7,0.15030883854485272,61.23031615490619,50,1,
topic,sports,m-cada5739cf58,Gemini-3-Pro-Preview,Google,216,3,2025-11-23,2025-12-21,201,15,0.09083424837355401,69.8612793281543,50,1,
topic,sports,m-b76a45f2b4b2,Grok-4-0709,xAI,373,5,2025-10-26,2025-12-21,339,34,0.09020297725307717,69.96618951030736,50,1,
topic,sports,m-c4a1571ba4ba,Grok-4-1-Fast-Non-Reasoning,xAI,216,3,2025-11-23,2025-12-21,201,15,0.2095846299655914,54.21958606941267,50,1,
topic,sports,m-dfe826c35622,Grok-4-1-Fast-Reasoning,xAI,216,3,2025-11-23,2025-12-21,201,15,0.09511578319946695,69.15915318940368,50,1,
topic,sports,m-66e6293ebabd,Grok-4-Fast-Non-Reasoning,xAI,373,5,2025-10-26,2025-12-21,339,34,0.14069898946107157,62.490136035827646,50,1,
topic,sports,m-b90f08c417b4,Grok-4-Fast-Reasoning,xAI,373,5,2025-10-26,2025-12-21,339,34,0.09086010442811879,69.85699012571591,50,1,
topic,sports,m-5397516d6b66,Grok-beta,xAI,234,2,2025-03-30,2025-04-13,225,9,0.07976308620173557,71.75764064357662,50,1,
topic,sports,m-671c77b45c99,Kimi-K2-Instruct,Moonshot,460,5,2025-08-03,2025-11-09,426,34,0.11164674656176611,66.58641794692373,50,1,
topic,sports,m-428468ff2bf7,Kimi-K2-Instruct-0905,Moonshot,373,5,2025-10-26,2025-12-21,339,34,0.11452088674633526,66.15906520996572,50,1,
topic,sports,m-2609f7b2c90d,Kimi-K2-Thinking,Moonshot,216,3,2025-11-23,2025-12-21,201,15,0.2418251936471959,50.82427492683041,50,1,
topic,sports,m-aff0141c1db6,Llama-2-70b-Chat-Hf,Meta,138,1,2024-07-21,2024-07-21,125,13,0.25837831056485155,49.169073334745164,50,1,
topic,sports,m-59b8d2646c71,Llama-3-70b-Chat-Hf,Meta,343,3,2024-07-21,2025-06-22,317,26,0.22049581431187276,53.04301816429502,50,1,
topic,sports,m-c8e7cf815ccc,Llama-3-8b-Chat-Hf,Meta,244,2,2024-07-21,2025-06-08,225,19,0.2588821225291447,49.11953984788023,50,1,
topic,sports,m-dd2b8d444fc9,Llama-3.2-3B-Instruct-Turbo,Meta,189,2,2025-05-11,2025-05-25,176,13,0.222082571055294,52.874362491814075,50,1,
topic,sports,m-66462d08dc57,Llama-3.3-70B-Instruct-Turbo,Meta,792,7,2025-03-02,2025-05-25,753,39,0.14097294458923407,62.45363604964736,50,1,
topic,sports,m-a3bda6bae463,Llama-4-Maverick-17B-128E-Instruct-FP8,Meta,519,5,2025-04-13,2025-08-03,488,31,0.21889794254321054,53.21346961536787,50,1,
topic,sports,m-bb19cddaf077,Llama-4-Scout-17B-16E-Instruct,Meta,519,5,2025-04-13,2025-08-03,488,31,0.1739806115014337,58.28901685389882,50,1,
topic,sports,m-efc6d97b839b,Magistral-Medium-2506,Mistral,303,3,2025-08-03,2025-08-31,288,15,0.2619446091396451,48.81947546774798,50,1,
topic,sports,m-3b9f2e7f3246,Meta-Llama-3.1-405B-Instruct-Turbo,Meta,189,2,2025-05-11,2025-05-25,176,13,0.10748663399228875,67.21484573891885,50,1,
topic,sports,m-65987e132401,Mistral-Large-2407,Mistral,747,7,2025-03-30,2025-06-22,705,42,0.13844122707310458,62.79230898414892,50,1,
topic,sports,m-e058ba8175c4,Mistral-Large-2411,Mistral,303,3,2025-08-03,2025-08-31,288,15,0.09842085740353056,68.62790134474098,50,1,
topic,sports,m-212d976ab56f,Mistral-Large-Latest,Mistral AI,138,1,2024-07-21,2024-07-21,125,13,0.1960579717186977,55.721566003448395,50,1,
topic,sports,m-480bfb73b3c9,Mixtral-8x22B-Instruct-V0.1,Mistral AI,138,1,2024-07-21,2024-07-21,125,13,0.22283031018023614,52.79509451548111,50,1,
topic,sports,m-a1417ba24fa8,Mixtral-8x7B-Instruct-V0.1,Mistral AI,138,1,2024-07-21,2024-07-21,125,13,0.26448252556485163,48.57213541621122,50,1,
topic,sports,m-f011d1a6002f,O3-2025-04-16,OpenAI,492,6,2025-04-27,2025-12-21,451,41,0.08655278415340324,70.58014545355411,50,1,
topic,sports,m-373ceb1e93fd,O3-Mini-2025-01-31,OpenAI,473,4,2025-03-02,2025-04-27,452,21,0.11022864576699008,66.79930034366895,50,1,
topic,sports,m-6a31eaeafa02,O4-Mini-2025-04-16,OpenAI,397,4,2025-05-11,2025-08-17,372,25,0.07166066616240342,73.23049007501194,50,1,
topic,sports,m-f0311033bb98,QwQ-32B-Preview,Qwen,353,3,2025-03-30,2025-04-27,337,16,0.27258495633824664,47.79033074819888,50,1,
topic,sports,m-3a8fc11881e0,Qwen1.5-110B-Chat,Qwen,138,1,2024-07-21,2024-07-21,125,13,0.21209031018023622,53.946736252439585,50,1,
topic,sports,m-b6562900ea66,Qwen2.5-72B-Instruct-Turbo,Qwen,189,2,2025-05-11,2025-05-25,176,13,0.12761956668459648,64.27611909596096,50,1,
topic,sports,m-1982b0897833,Qwen3-235B-A22B-Fp8-Tput,Qwen,1070,12,2025-05-11,2025-12-21,995,75,0.1887161078577484,56.5585327299194,50,1,
topic,sports,m-9cbe524bc40b,Qwen3-235B-A22B-Thinking-2507,Qwen,373,5,2025-10-26,2025-12-21,339,34,0.1625969670885185,59.67668576511617,50,1,
topic,sports,m-162eda995e0e,claude-3-5-haiku-20241022,Anthropic,104,1,2025-08-03,2025-08-03,100,4,0.28288115394220226,46.81342707579269,50,1,
topic,technology_ai,m-2673f7adab79,Claude-2.1,Anthropic,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-1133a988055e,Claude-3-5-Sonnet-20240620,Anthropic,163,13,2024-07-21,2025-08-31,0,163,0.14261191797617023,62.23600683505911,50,1,
topic,technology_ai,m-05d476e35038,Claude-3-5-Sonnet-20241022,Anthropic,86,7,2025-03-02,2025-05-25,0,86,0.1375922958298728,62.90656448509079,50,1,
topic,technology_ai,m-4cc7ba3fbff8,Claude-3-7-Sonnet-20250219,Anthropic,160,12,2025-03-02,2025-12-21,0,160,0.13268017354514947,63.57471022144787,50,1,
topic,technology_ai,m-82ee262512a5,Claude-3-Haiku-20240307,Anthropic,63,5,2024-07-21,2025-06-22,0,63,0.19528744983693483,55.808660369147574,50,1,
topic,technology_ai,m-30b22f7eaedf,Claude-3-Opus-20240229,Anthropic,63,5,2024-07-21,2025-06-22,0,63,0.1474715768210618,61.59797182165221,50,1,
topic,technology_ai,m-c22226db460e,Claude-Haiku-4-5-20251001,Anthropic,74,5,2025-10-26,2025-12-21,0,74,0.08542424764668725,70.77257321509688,50,1,
topic,technology_ai,m-c4660ed0e412,Claude-Opus-4-1-20250805,Anthropic,102,7,2025-08-17,2025-12-21,0,102,0.12816996129149563,64.19916742707012,50,1,
topic,technology_ai,m-af5950a758ba,Claude-Opus-4-20250514,Anthropic,11,1,2025-08-03,2025-08-03,0,11,,,50,0,n_targets_11_below_min_50
topic,technology_ai,m-b3cf2d9147b2,Claude-Opus-4-5-20251101,Anthropic,34,2,2025-12-07,2025-12-21,0,34,,,50,0,n_targets_34_below_min_50
topic,technology_ai,m-14c43b6fbaea,Claude-Sonnet-4-20250514,Anthropic,79,6,2025-08-03,2025-11-23,0,79,0.1495704581472079,61.3256599090291,50,1,
topic,technology_ai,m-067cec3d920e,Claude-Sonnet-4-5-20250929,Anthropic,74,5,2025-10-26,2025-12-21,0,74,0.0823066800791197,71.31085918346112,50,1,
topic,technology_ai,m-f7d79f342a93,DeepSeek-R1,DeepSeek,61,5,2025-03-02,2025-04-27,0,61,0.30220907190368845,45.0264543708805,50,1,
topic,technology_ai,m-4973eaa8e3ba,DeepSeek-V3,DeepSeek,61,5,2025-03-02,2025-04-27,0,61,0.1571975964938524,60.351847900078326,50,1,
topic,technology_ai,m-cd40178d5b8c,DeepSeek-V3.1,DeepSeek,74,5,2025-10-26,2025-12-21,0,74,0.1476255449439845,61.57793017756793,50,1,
topic,technology_ai,m-d2e90294cfd4,GLM-4.5-Air-FP8,Z.ai,43,3,2025-08-31,2025-11-09,0,43,,,50,0,n_targets_43_below_min_50
topic,technology_ai,m-e9cb69d903bb,GLM-4.6,Z.ai,45,3,2025-11-23,2025-12-21,0,45,,,50,0,n_targets_45_below_min_50
topic,technology_ai,m-7020a0f966a0,GPT-3.5-Turbo-0125,OpenAI,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-a208d7a5691d,GPT-4-0613,OpenAI,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-6c9f0d592b9e,GPT-4-Turbo-2024-04-09,OpenAI,63,5,2024-07-21,2025-06-22,0,63,0.13981125936074437,62.60865616740361,50,1,
topic,technology_ai,m-05bcc48ff6e5,GPT-4.1-2025-04-14,OpenAI,150,11,2025-04-27,2025-12-21,0,150,0.10419900010566104,67.72013009541999,50,1,
topic,technology_ai,m-141905ecaf50,GPT-4.5-Preview-2025-02-27,OpenAI,24,2,2025-03-02,2025-03-16,0,24,,,50,0,n_targets_24_below_min_50
topic,technology_ai,m-9b816f4a6295,GPT-4o,OpenAI,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-79448501633c,GPT-4o-2024-05-13,OpenAI,81,7,2025-03-30,2025-06-22,0,81,0.12589552844442445,64.5182401163042,50,1,
topic,technology_ai,m-1327a2256ab1,GPT-4o-2024-11-20,OpenAI,14,1,2025-03-16,2025-03-16,0,14,,,50,0,n_targets_14_below_min_50
topic,technology_ai,m-ae18b690c932,GPT-5-2025-08-07,OpenAI,43,3,2025-08-31,2025-11-09,0,43,,,50,0,n_targets_43_below_min_50
topic,technology_ai,m-f24e45c2ffe1,GPT-5-Mini-2025-08-07,OpenAI,88,6,2025-08-31,2025-12-21,0,88,0.09738054004111672,68.79414477359789,50,1,
topic,technology_ai,m-578dfe52357a,GPT-5-Nano-2025-08-07,OpenAI,88,6,2025-08-31,2025-12-21,0,88,0.12110440367748034,65.19994200041035,50,1,
topic,technology_ai,m-94017b30895f,GPT-5.1-2025-11-13,OpenAI,45,3,2025-11-23,2025-12-21,0,45,,,50,0,n_targets_45_below_min_50
topic,technology_ai,m-97effa48de43,Gemini-1.5-Flash,Google,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-b490be7f673d,Gemini-1.5-Pro,Google,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-9c3534697719,Gemini-2.0-Flash-Lite-001,Google,25,2,2025-03-30,2025-04-13,0,25,,,50,0,n_targets_25_below_min_50
topic,technology_ai,m-df9bf331b6c6,Gemini-2.5-Flash,Google,88,6,2025-08-31,2025-12-21,0,88,0.11487929151952585,66.10615225154778,50,1,
topic,technology_ai,m-04529271c59f,Gemini-2.5-Flash-Preview-04-17,Google,12,1,2025-04-27,2025-04-27,0,12,,,50,0,n_targets_12_below_min_50
topic,technology_ai,m-598c1f6ddf28,Gemini-2.5-Pro,Google,88,6,2025-08-31,2025-12-21,0,88,0.11177667640475307,66.56698093130788,50,1,
topic,technology_ai,m-29e11ffd28bd,Gemini-2.5-Pro-Exp-03-25,Google,25,2,2025-03-30,2025-04-13,0,25,,,50,0,n_targets_25_below_min_50
topic,technology_ai,m-053c89805c23,Gemini-2.5-Pro-Preview-03-25,Google,12,1,2025-04-27,2025-04-27,0,12,,,50,0,n_targets_12_below_min_50
topic,technology_ai,m-cada5739cf58,Gemini-3-Pro-Preview,Google,45,3,2025-11-23,2025-12-21,0,45,,,50,0,n_targets_45_below_min_50
topic,technology_ai,m-b76a45f2b4b2,Grok-4-0709,xAI,74,5,2025-10-26,2025-12-21,0,74,0.09374311251155208,69.38250295802217,50,1,
topic,technology_ai,m-c4a1571ba4ba,Grok-4-1-Fast-Non-Reasoning,xAI,45,3,2025-11-23,2025-12-21,0,45,,,50,0,n_targets_45_below_min_50
topic,technology_ai,m-dfe826c35622,Grok-4-1-Fast-Reasoning,xAI,45,3,2025-11-23,2025-12-21,0,45,,,50,0,n_targets_45_below_min_50
topic,technology_ai,m-66e6293ebabd,Grok-4-Fast-Non-Reasoning,xAI,74,5,2025-10-26,2025-12-21,0,74,0.18154311251155214,57.39212367278179,50,1,
topic,technology_ai,m-b90f08c417b4,Grok-4-Fast-Reasoning,xAI,74,5,2025-10-26,2025-12-21,0,74,0.08469446386290344,70.8976867134409,50,1,
topic,technology_ai,m-5397516d6b66,Grok-beta,xAI,25,2,2025-03-30,2025-04-13,0,25,,,50,0,n_targets_25_below_min_50
topic,technology_ai,m-671c77b45c99,Kimi-K2-Instruct,Moonshot,68,5,2025-08-03,2025-11-09,0,68,0.13116572490990985,63.78319106962764,50,1,
topic,technology_ai,m-428468ff2bf7,Kimi-K2-Instruct-0905,Moonshot,74,5,2025-10-26,2025-12-21,0,74,0.11757554494398456,65.71070940599898,50,1,
topic,technology_ai,m-2609f7b2c90d,Kimi-K2-Thinking,Moonshot,45,3,2025-11-23,2025-12-21,0,45,,,50,0,n_targets_45_below_min_50
topic,technology_ai,m-aff0141c1db6,Llama-2-70b-Chat-Hf,Meta,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-59b8d2646c71,Llama-3-70b-Chat-Hf,Meta,38,3,2024-07-21,2025-06-22,0,38,,,50,0,n_targets_38_below_min_50
topic,technology_ai,m-c8e7cf815ccc,Llama-3-8b-Chat-Hf,Meta,28,2,2024-07-21,2025-06-08,0,28,,,50,0,n_targets_28_below_min_50
topic,technology_ai,m-dd2b8d444fc9,Llama-3.2-3B-Instruct-Turbo,Meta,25,2,2025-05-11,2025-05-25,0,25,,,50,0,n_targets_25_below_min_50
topic,technology_ai,m-66462d08dc57,Llama-3.3-70B-Instruct-Turbo,Meta,86,7,2025-03-02,2025-05-25,0,86,0.10598531908568679,67.4446134893645,50,1,
topic,technology_ai,m-a3bda6bae463,Llama-4-Maverick-17B-128E-Instruct-FP8,Meta,58,5,2025-04-13,2025-08-03,0,58,0.2781482309708243,47.260239764403146,50,1,
topic,technology_ai,m-bb19cddaf077,Llama-4-Scout-17B-16E-Instruct,Meta,58,5,2025-04-13,2025-08-03,0,58,0.15918961028116912,60.10142730859046,50,1,
topic,technology_ai,m-efc6d97b839b,Magistral-Medium-2506,Mistral,39,3,2025-08-03,2025-08-31,0,39,,,50,0,n_targets_39_below_min_50
topic,technology_ai,m-3b9f2e7f3246,Meta-Llama-3.1-405B-Instruct-Turbo,Meta,25,2,2025-05-11,2025-05-25,0,25,,,50,0,n_targets_25_below_min_50
topic,technology_ai,m-65987e132401,Mistral-Large-2407,Mistral,81,7,2025-03-30,2025-06-22,0,81,0.17786960251849843,57.82541019541525,50,1,
topic,technology_ai,m-e058ba8175c4,Mistral-Large-2411,Mistral,39,3,2025-08-03,2025-08-31,0,39,,,50,0,n_targets_39_below_min_50
topic,technology_ai,m-212d976ab56f,Mistral-Large-Latest,Mistral AI,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-480bfb73b3c9,Mixtral-8x22B-Instruct-V0.1,Mistral AI,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-a1417ba24fa8,Mixtral-8x7B-Instruct-V0.1,Mistral AI,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-f011d1a6002f,O3-2025-04-16,OpenAI,86,6,2025-04-27,2025-12-21,0,86,0.09901524484117692,68.53331208385971,50,1,
topic,technology_ai,m-373ceb1e93fd,O3-Mini-2025-01-31,OpenAI,47,4,2025-03-02,2025-04-27,0,47,,,50,0,n_targets_47_below_min_50
topic,technology_ai,m-6a31eaeafa02,O4-Mini-2025-04-16,OpenAI,50,4,2025-05-11,2025-08-17,0,50,0.11907733523489045,65.49241601692601,50,1,
topic,technology_ai,m-f0311033bb98,QwQ-32B-Preview,Qwen,37,3,2025-03-30,2025-04-27,0,37,,,50,0,n_targets_37_below_min_50
topic,technology_ai,m-3a8fc11881e0,Qwen1.5-110B-Chat,Qwen,19,1,2024-07-21,2024-07-21,0,19,,,50,0,n_targets_19_below_min_50
topic,technology_ai,m-b6562900ea66,Qwen2.5-72B-Instruct-Turbo,Qwen,25,2,2025-05-11,2025-05-25,0,25,,,50,0,n_targets_25_below_min_50
topic,technology_ai,m-1982b0897833,Qwen3-235B-A22B-Fp8-Tput,Qwen,157,12,2025-05-11,2025-12-21,0,157,0.19881830222162566,55.410954010920385,50,1,
topic,technology_ai,m-9cbe524bc40b,Qwen3-235B-A22B-Thinking-2507,Qwen,74,5,2025-10-26,2025-12-21,0,74,0.13162569697101162,63.71974407876764,50,1,
topic,technology_ai,m-162eda995e0e,claude-3-5-haiku-20241022,Anthropic,11,1,2025-08-03,2025-08-03,0,11,,,50,0,n_targets_11_below_min_50
